#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS:  45 212
# Band-Index    1
   0.00000    -20.490145
   0.03151    -20.490087
   0.06302    -20.489920
   0.09453    -20.489696
   0.12604    -20.489567
   0.12604    -20.489567
   0.14423    -20.489543
   0.16243    -20.489486
   0.18062    -20.489401
   0.19881    -20.489287
   0.19881    -20.489287
   0.23520    -20.489558
   0.27158    -20.489851
   0.30797    -20.490066
   0.34435    -20.490145
   0.34435    -20.490145
   0.56280    -20.479618
   0.78124    -20.453967
   0.99969    -20.427961
   1.21813    -20.417116
   1.21813    -20.417116
   1.24964    -20.417062
   1.28115    -20.416929
   1.31266    -20.416755
   1.34417    -20.416640
   1.34417    -20.416640
   1.36237    -20.416628
   1.38056    -20.416580
   1.39875    -20.416511
   1.41694    -20.416422
   1.41694    -20.416422
   1.45333    -20.416646
   1.48971    -20.416875
   1.52610    -20.417047
   1.56248    -20.417116
   1.56248    -20.416640
   1.78093    -20.427464
   1.99937    -20.453459
   2.21782    -20.479073
   2.43627    -20.489567
   2.43627    -20.416422
   2.65471    -20.427235
   2.87316    -20.453217
   3.09160    -20.478802
   3.31005    -20.489287
 
# Band-Index   12
   3.31005    -20.489277
   3.09160    -20.478793
   2.87316    -20.453208
   2.65471    -20.427226
   2.43627    -20.416413
   2.43627    -20.489005
   2.21782    -20.478539
   1.99937    -20.452954
   1.78093    -20.426990
   1.56248    -20.416166
   1.56248    -20.415677
   1.52610    -20.415758
   1.48971    -20.415936
   1.45333    -20.416170
   1.41694    -20.416413
   1.41694    -20.416413
   1.39875    -20.416317
   1.38056    -20.416229
   1.36237    -20.416184
   1.34417    -20.416166
   1.34417    -20.416166
   1.31266    -20.416058
   1.28115    -20.415869
   1.24964    -20.415738
   1.21813    -20.415677
   1.21813    -20.415677
   0.99969    -20.426500
   0.78124    -20.452436
   0.56280    -20.477999
   0.34435    -20.488469
   0.34435    -20.488469
   0.30797    -20.488540
   0.27158    -20.488737
   0.23520    -20.489007
   0.19881    -20.489277
   0.19881    -20.489277
   0.18062    -20.489174
   0.16243    -20.489082
   0.14423    -20.489022
   0.12604    -20.489005
   0.12604    -20.489005
   0.09453    -20.488872
   0.06302    -20.488676
   0.03151    -20.488520
   0.00000    -20.488469
 
# Band-Index   13
   0.00000    -17.854748
   0.03151    -17.854544
   0.06302    -17.854447
   0.09453    -17.854445
   0.12604    -17.854446
   0.12604    -17.854446
   0.14423    -17.854464
   0.16243    -17.854508
   0.18062    -17.854558
   0.19881    -17.854603
   0.19881    -17.854603
   0.23520    -17.854583
   0.27158    -17.854577
   0.30797    -17.854626
   0.34435    -17.854748
   0.34435    -17.854748
   0.56280    -17.832537
   0.78124    -17.777944
   0.99969    -17.721872
   1.21813    -17.698204
   1.21813    -17.698204
   1.24964    -17.698021
   1.28115    -17.697904
   1.31266    -17.697905
   1.34417    -17.697901
   1.34417    -17.697901
   1.36237    -17.697920
   1.38056    -17.697964
   1.39875    -17.698018
   1.41694    -17.698065
   1.41694    -17.698065
   1.45333    -17.698045
   1.48971    -17.698041
   1.52610    -17.698092
   1.56248    -17.698204
   1.56248    -17.697901
   1.78093    -17.721572
   1.99937    -17.777639
   2.21782    -17.832238
   2.43627    -17.854446
   2.43627    -17.698065
   2.65471    -17.721735
   2.87316    -17.777805
   3.09160    -17.832395
   3.31005    -17.854603
 
# Band-Index   14
   3.31005    -17.851546
   3.09160    -17.829388
   2.87316    -17.774918
   2.65471    -17.718968
   2.43627    -17.695351
   2.43627    -17.852767
   2.21782    -17.830593
   1.99937    -17.776077
   1.78093    -17.720090
   1.56248    -17.696454
   1.56248    -17.697900
   1.52610    -17.697765
   1.48971    -17.697138
   1.45333    -17.696210
   1.41694    -17.695351
   1.41694    -17.695351
   1.39875    -17.695788
   1.38056    -17.696137
   1.36237    -17.696369
   1.34417    -17.696454
   1.34417    -17.696454
   1.31266    -17.696843
   1.28115    -17.697508
   1.24964    -17.697896
   1.21813    -17.697900
   1.21813    -17.697900
   0.99969    -17.721568
   0.78124    -17.777641
   0.56280    -17.832236
   0.34435    -17.854447
   0.34435    -17.854447
   0.30797    -17.854284
   0.27158    -17.853570
   0.23520    -17.852522
   0.19881    -17.851546
   0.19881    -17.851546
   0.18062    -17.852032
   0.16243    -17.852420
   0.14423    -17.852676
   0.12604    -17.852767
   0.12604    -17.852767
   0.09453    -17.853206
   0.06302    -17.853963
   0.03151    -17.854440
   0.00000    -17.854447
 
# Band-Index   15
   0.00000    -17.848190
   0.03151    -17.848403
   0.06302    -17.848988
   0.09453    -17.849755
   0.12604    -17.850203
   0.12604    -17.850203
   0.14423    -17.850274
   0.16243    -17.850487
   0.18062    -17.850824
   0.19881    -17.851263
   0.19881    -17.851263
   0.23520    -17.850307
   0.27158    -17.849256
   0.30797    -17.848478
   0.34435    -17.848190
   0.34435    -17.848190
   0.56280    -17.826086
   0.78124    -17.771738
   0.99969    -17.715910
   1.21813    -17.692347
   1.21813    -17.692347
   1.24964    -17.692532
   1.28115    -17.693049
   1.31266    -17.693726
   1.34417    -17.694115
   1.34417    -17.694115
   1.36237    -17.694182
   1.38056    -17.694371
   1.39875    -17.694674
   1.41694    -17.695069
   1.41694    -17.695069
   1.45333    -17.694222
   1.48971    -17.693289
   1.52610    -17.692601
   1.56248    -17.692347
   1.56248    -17.694115
   1.78093    -17.717718
   1.99937    -17.773630
   2.21782    -17.828060
   2.43627    -17.850203
   2.43627    -17.695069
   2.65471    -17.718685
   2.87316    -17.774635
   3.09160    -17.829105
   3.31005    -17.851263
 
# Band-Index   16
   3.31005    -17.181104
   3.09160    -17.161111
   2.87316    -17.111993
   2.65471    -17.061606
   2.43627    -17.040363
   2.43627    -17.182672
   2.21782    -17.162738
   1.99937    -17.113749
   1.78093    -17.063496
   1.56248    -17.042304
   1.56248    -17.046246
   1.52610    -17.045735
   1.48971    -17.044329
   1.45333    -17.042358
   1.41694    -17.040363
   1.41694    -17.040363
   1.39875    -17.041115
   1.38056    -17.041763
   1.36237    -17.042168
   1.34417    -17.042304
   1.34417    -17.042304
   1.31266    -17.043267
   1.28115    -17.044775
   1.24964    -17.045857
   1.21813    -17.046246
   1.21813    -17.046246
   0.99969    -17.067320
   0.78124    -17.117327
   0.56280    -17.166066
   0.34435    -17.185896
   0.34435    -17.185896
   0.30797    -17.185479
   0.27158    -17.184331
   0.23520    -17.182723
   0.19881    -17.181104
   0.19881    -17.181104
   0.18062    -17.181702
   0.16243    -17.182230
   0.14423    -17.182559
   0.12604    -17.182672
   0.12604    -17.182672
   0.09453    -17.183460
   0.06302    -17.184694
   0.03151    -17.185579
   0.00000    -17.185896
 
# Band-Index   17
   0.00000    -17.175743
   0.03151    -17.176094
   0.06302    -17.177134
   0.09453    -17.178522
   0.12604    -17.179377
   0.12604    -17.179377
   0.14423    -17.179493
   0.16243    -17.179832
   0.18062    -17.180368
   0.19881    -17.180962
   0.19881    -17.180962
   0.23520    -17.179267
   0.27158    -17.177484
   0.30797    -17.176142
   0.34435    -17.175743
   0.34435    -17.175743
   0.56280    -17.155569
   0.78124    -17.106007
   0.99969    -17.055187
   1.21813    -17.033768
   1.21813    -17.033768
   1.24964    -17.034206
   1.28115    -17.035485
   1.31266    -17.037193
   1.34417    -17.038239
   1.34417    -17.038239
   1.36237    -17.038382
   1.38056    -17.038801
   1.39875    -17.039465
   1.41694    -17.040219
   1.41694    -17.040219
   1.45333    -17.038129
   1.48971    -17.035934
   1.52610    -17.034280
   1.56248    -17.033768
   1.56248    -17.038239
   1.78093    -17.059539
   1.99937    -17.110064
   2.21782    -17.159326
   2.43627    -17.179377
   2.43627    -17.040219
   2.65471    -17.061463
   2.87316    -17.111850
   3.09160    -17.160969
   3.31005    -17.180962
 
# Band-Index   18
   3.31005    -17.175664
   3.09160    -17.155484
   2.87316    -17.105928
   2.65471    -17.055109
   2.43627    -17.033692
   2.43627    -17.175631
   2.21782    -17.155452
   1.99937    -17.105889
   1.78093    -17.055070
   1.56248    -17.033646
   1.56248    -17.033613
   1.52610    -17.033719
   1.48971    -17.033718
   1.45333    -17.033707
   1.41694    -17.033692
   1.41694    -17.033692
