#k-distance eigenvalue[eV]
0.78124217 -8.02280000
0.99968744 -7.98580000
1.21813272 -7.97020000
1.21813272 -7.97020000
1.24964308 -7.97010000
1.28115344 -7.96660000
1.31266380 -7.95440000
1.34417416 -7.94100000
1.34417416 -7.94100000
1.36236667 -7.93930000
1.38055919 -7.93410000
1.39875170 -7.92510000
1.41694422 -7.91210000
1.41694422 -7.91210000
1.45332925 -7.94370000
1.48971427 -7.96380000
1.52609931 -7.96990000
1.56248434 -7.97020000
1.56248434 -7.94100000
1.78092961 -7.95500000
1.99937489 -7.98820000
2.21782016 -8.02060000
2.43626544 -8.03380000
2.43626544 -7.91210000
2.65471071 -7.92540000
2.87315599 -7.95700000
3.09160126 -7.98780000
3.31004654 -8.00040000

0.00000000 -7.85670000
0.03151036 -7.86290000
0.06302072 -7.89790000
0.09453108 -7.95020000
0.12604144 -7.98110000
0.12604144 -7.98110000
0.14423396 -7.98080000
0.16242647 -7.98130000
0.18061899 -7.98660000
0.19881150 -8.00040000
0.19881150 -8.00040000
0.23519653 -7.95670000
0.27158156 -7.89870000
0.30796659 -7.86270000
0.34435162 -7.85670000
0.34435162 -7.85670000
0.56279689 -7.84480000
0.78124217 -7.81560000
0.99968744 -7.78560000
1.21813272 -7.77280000
1.21813272 -7.77280000
1.24964308 -7.77930000
1.28115344 -7.81640000
1.31266380 -7.86570000
1.34417416 -7.89370000
1.34417416 -7.89370000
1.36236667 -7.89360000
1.38055919 -7.89440000
1.39875170 -7.89970000
1.41694422 -7.91200000
1.41694422 -7.91200000
1.45332925 -7.87310000
1.48971427 -7.81990000
1.52609931 -7.77840000
1.56248434 -7.77280000
1.56248434 -7.89370000
1.78092961 -7.90690000
1.99937489 -7.93820000
2.21782016 -7.96870000
2.43626544 -7.98110000
2.43626544 -7.91200000
2.65471071 -7.92540000
2.87315599 -7.95690000
3.09160126 -7.98780000
3.31004654 -8.00040000

0.00000000 -7.85660000
0.03151036 -7.84980000
0.06302072 -7.83640000
0.09453108 -7.84090000
0.12604144 -7.84170000
0.12604144 -7.84170000
0.14423396 -7.86110000
0.16242647 -7.88780000
0.18061899 -7.90670000
0.19881150 -7.91280000
0.19881150 -7.91280000
0.23519653 -7.89980000
0.27158156 -7.87890000
0.30796659 -7.85260000
0.34435162 -7.85660000
0.34435162 -7.85660000
0.56279689 -7.84470000
0.78124217 -7.81550000
0.99968744 -7.78560000
1.21813272 -7.77280000
1.21813272 -7.77280000
1.24964308 -7.76520000
1.28115344 -7.76020000
1.31266380 -7.76240000
1.34417416 -7.76280000
1.34417416 -7.76280000
1.36236667 -7.77860000
1.38055919 -7.80230000
1.39875170 -7.81920000
1.41694422 -7.82460000
1.41694422 -7.82460000
1.45332925 -7.81280000
1.48971427 -7.79340000
1.52609931 -7.77070000
1.56248434 -7.77280000
1.56248434 -7.76280000
1.78092961 -7.77480000
1.99937489 -7.80300000
2.21782016 -7.83050000
2.43626544 -7.84170000
2.43626544 -7.82460000
2.65471071 -7.83810000
2.87315599 -7.86970000
3.09160126 -7.90030000
3.31004654 -7.91280000

0.00000000 -7.79470000
0.03151036 -7.81550000
0.06302072 -7.83320000
0.09453108 -7.81620000
0.12604144 -7.80890000
0.12604144 -7.80890000
0.14423396 -7.78910000
0.16242647 -7.76010000
0.18061899 -7.73280000
0.19881150 -7.70870000
0.19881150 -7.70870000
0.23519653 -7.75550000
0.27158156 -7.80010000
0.30796659 -7.81840000
0.34435162 -7.79470000
0.34435162 -7.79470000
0.56279689 -7.78530000
0.78124217 -7.76220000
0.99968744 -7.73890000
1.21813272 -7.72910000
1.21813272 -7.72910000
1.24964308 -7.74660000
1.28115344 -7.74670000
1.31266380 -7.72770000
1.34417416 -7.71950000
1.34417416 -7.71950000
1.36236667 -7.70280000
1.38055919 -7.67520000
1.39875170 -7.64810000
1.41694422 -7.62370000
1.41694422 -7.62370000
1.45332925 -7.67160000
1.48971427 -7.71810000
1.52609931 -7.74640000
1.56248434 -7.72910000
1.56248434 -7.71950000
1.78092961 -7.73320000
1.99937489 -7.76520000
2.21782016 -7.79630000
2.43626544 -7.80890000
2.43626544 -7.62370000
2.65471071 -7.63670000
2.87315599 -7.66710000
3.09160126 -7.69660000
3.31004654 -7.70870000

0.00000000 -7.63980000
0.03151036 -7.64140000
0.06302072 -7.64600000
0.09453108 -7.65140000
0.12604144 -7.65400000
0.12604144 -7.65400000
0.14423396 -7.65830000
0.16242647 -7.67030000
0.18061899 -7.68770000
0.19881150 -7.70860000
0.19881150 -7.70860000
0.23519653 -7.67240000
0.27158156 -7.65160000
0.30796659 -7.64220000
0.34435162 -7.63980000
0.34435162 -7.63980000
0.56279689 -7.62750000
0.78124217 -7.59690000
0.99968744 -7.56540000
1.21813272 -7.55200000
1.21813272 -7.55200000
1.24964308 -7.55370000
1.28115344 -7.55870000
1.31266380 -7.56480000
1.34417416 -7.56790000
1.34417416 -7.56790000
1.36236667 -7.57230000
1.38055919 -7.58450000
1.39875170 -7.60230000
1.41694422 -7.62360000
1.41694422 -7.62360000
1.45332925 -7.58620000
1.48971427 -7.56440000
1.52609931 -7.55450000
1.56248434 -7.55200000
1.56248434 -7.56790000
1.78092961 -7.58110000
1.99937489 -7.61190000
2.21782016 -7.64180000
2.43626544 -7.65400000
2.43626544 -7.62360000
2.65471071 -7.63670000
2.87315599 -7.66700000
3.09160126 -7.69650000
3.31004654 -7.70860000

0.00000000 -7.63970000
0.03151036 -7.62220000
0.06302072 -7.59270000
0.09453108 -7.57210000
0.12604144 -7.56520000
0.12604144 -7.56520000
0.14423396 -7.56390000
0.16242647 -7.56120000
0.18061899 -7.55860000
0.19881150 -7.55750000
0.19881150 -7.55750000
0.23519653 -7.56330000
0.27158156 -7.58380000
0.30796659 -7.61740000
0.34435162 -7.63970000
0.34435162 -7.63970000
0.56279689 -7.62730000
0.78124217 -7.59680000
0.99968744 -7.56530000
1.21813272 -7.55180000
1.21813272 -7.55180000
1.24964308 -7.53590000
1.28115344 -7.50770000
1.31266380 -7.48750000
1.34417416 -7.48080000
1.34417416 -7.48080000
1.36236667 -7.47960000
1.38055919 -7.47690000
1.39875170 -7.47440000
1.41694422 -7.47330000
1.41694422 -7.47330000
1.45332925 -7.47890000
1.48971427 -7.49890000
1.52609931 -7.53150000
1.56248434 -7.55180000
1.56248434 -7.48080000
1.78092961 -7.49370000
1.99937489 -7.52390000
2.21782016 -7.55330000
2.43626544 -7.56520000
2.43626544 -7.47330000
2.65471071 -7.48620000
2.87315599 -7.51630000
3.09160126 -7.54560000
3.31004654 -7.55750000

0.00000000 -7.31430000
0.03151036 -7.31140000
0.06302072 -7.30600000
0.09453108 -7.30010000
0.12604144 -7.29010000
0.12604144 -7.29010000
0.14423396 -7.28930000
0.16242647 -7.28710000
0.18061899 -7.28390000
0.19881150 -7.27990000
0.19881150 -7.27990000
0.23519653 -7.29560000
0.27158156 -7.30430000
0.30796659 -7.31060000
0.34435162 -7.31430000
0.34435162 -7.31430000
0.56279689 -7.30310000
0.78124217 -7.27630000
0.99968744 -7.29850000
1.21813272 -7.44480000
1.21813272 -7.44480000
1.24964308 -7.44440000
1.28115344 -7.44310000
1.31266380 -7.44140000
1.34417416 -7.44020000
1.34417416 -7.44020000
1.36236667 -7.44010000
1.38055919 -7.43960000
1.39875170 -7.43890000
1.41694422 -7.43790000
1.41694422 -7.43790000
1.45332925 -7.44030000
1.48971427 -7.44260000
1.52609931 -7.44420000
1.56248434 -7.44480000
1.56248434 -7.44020000
1.78092961 -7.29550000
1.99937489 -7.25410000
2.21782016 -7.27950000
2.43626544 -7.29010000
2.43626544 -7.43790000
2.65471071 -7.29420000
2.87315599 -7.24360000
3.09160126 -7.26930000
3.31004654 -7.27990000

0.00000000 -7.23460000
0.03151036 -7.24030000
0.06302072 -7.25530000
0.09453108 -7.27380000
0.12604144 -7.28980000
0.12604144 -7.28980000
0.14423396 -7.28900000
0.16242647 -7.28660000
0.18061899 -7.28250000
0.19881150 -7.27980000
0.19881150 -7.27980000
0.23519653 -7.26930000
0.27158156 -7.25630000
0.30796659 -7.24170000
0.34435162 -7.23460000
0.34435162 -7.23460000
0.56279689 -7.22360000
0.78124217 -7.19650000
0.99968744 -7.28870000
1.21813272 -7.43030000
1.21813272 -7.43030000
1.24964308 -7.43090000
1.28115344 -7.43230000
1.31266380 -7.43430000
1.34417416 -7.43540000
1.34417416 -7.43540000
1.36236667 -7.43560000
1.38055919 -7.43610000
1.39875170 -7.43690000
1.41694422 -7.43790000
1.41694422 -7.43790000
1.45332925 -7.43540000
1.48971427 -7.43290000
1.52609931 -7.43100000
1.56248434 -7.43030000
1.56248434 -7.43540000
1.78092961 -7.29250000
1.99937489 -7.25370000
2.21782016 -7.27940000
2.43626544 -7.28980000
2.43626544 -7.43790000
2.65471071 -7.29420000
2.87315599 -7.24350000
3.09160126 -7.26920000
3.31004654 -7.27980000

0.00000000 -7.23440000
0.03151036 -7.23670000
0.06302072 -7.24110000
0.09453108 -7.24340000
0.12604144 -7.24390000
0.12604144 -7.24390000
0.14423396 -7.24690000
0.16242647 -7.25510000
0.18061899 -7.26590000
0.19881150 -7.27420000
0.19881150 -7.27420000
0.23519653 -7.26190000
0.27158156 -7.24780000
0.30796659 -7.23790000
0.34435162 -7.23440000
0.34435162 -7.23440000
0.56279689 -7.22340000
0.78124217 -7.19640000
0.99968744 -7.24830000
1.21813272 -7.23800000
1.21813272 -7.23800000
1.24964308 -7.23690000
1.28115344 -7.23410000
1.31266380 -7.22770000
1.34417416 -7.21530000
1.34417416 -7.21530000
1.36236667 -7.21450000
1.38055919 -7.21220000
1.39875170 -7.20850000
1.41694422 -7.20380000
1.41694422 -7.20380000
1.45332925 -7.22200000
1.48971427 -7.23260000
1.52609931 -7.23660000
1.56248434 -7.23800000
1.56248434 -7.21530000
1.78092961 -7.22490000
1.99937489 -7.20600000
2.21782016 -7.23290000
2.43626544 -7.24390000
2.43626544 -7.20380000
2.65471071 -7.21350000
2.87315599 -7.23640000
3.09160126 -7.26330000
3.31004654 -7.27420000

0.00000000 -7.14160000
0.03151036 -7.14200000
0.06302072 -7.13030000
0.09453108 -7.10320000
0.12604144 -7.08360000
0.12604144 -7.08360000
0.14423396 -7.08130000
0.16242647 -7.07580000
0.18061899 -7.07030000
0.19881150 -7.06790000
0.19881150 -7.06790000
0.23519653 -7.08510000
0.27158156 -7.12250000
0.30796659 -7.14130000
0.34435162 -7.14160000
0.34435162 -7.14160000
0.56279689 -7.13140000
0.78124217 -7.10980000
0.99968744 -7.16810000
1.21813272 -7.15480000
1.21813272 -7.15480000
1.24964308 -7.16070000
1.28115344 -7.17630000
1.31266380 -7.19620000
1.34417416 -7.21430000
1.34417416 -7.21430000
1.36236667 -7.21330000
1.38055919 -7.21040000
1.39875170 -7.20590000
1.41694422 -7.20370000
1.41694422 -7.20370000
1.45332925 -7.19170000
1.48971427 -7.17720000
1.52609931 -7.16210000
1.56248434 -7.15480000
1.56248434 -7.21430000
1.78092961 -7.22450000
1.99937489 -7.04040000
2.21782016 -7.07070000
2.43626544 -7.08360000
2.43626544 -7.20370000
2.65471071 -7.21340000
2.87315599 -7.02330000
3.09160126 -7.05500000
3.31004654 -7.06790000

0.00000000 -7.06880000
0.03151036 -7.06690000
0.06302072 -7.06330000
0.09453108 -7.06140000
0.12604144 -7.06340000
0.12604144 -7.06340000
0.14423396 -7.06020000
0.16242647 -7.05100000
0.18061899 -7.03610000
0.19881150 -7.01720000
0.19881150 -7.01720000
0.23519653 -7.04860000
0.27158156 -7.05960000
0.30796659 -7.06620000
0.34435162 -7.06880000
0.34435162 -7.06880000
0.56279689 -7.05610000
0.78124217 -7.02490000
0.99968744 -7.16800000
1.21813272 -7.15470000
1.21813272 -7.15470000
1.24964308 -7.15710000
1.28115344 -7.16160000
1.31266380 -7.16430000
1.34417416 -7.16500000
1.34417416 -7.16500000
1.36236667 -7.16810000
1.38055919 -7.17640000
1.39875170 -7.18760000
1.41694422 -7.19580000
1.41694422 -7.19580000
1.45332925 -7.18310000
1.48971427 -7.16860000
1.52609931 -7.15830000
1.56248434 -7.15470000
1.56248434 -7.16500000
1.78092961 -7.17790000
1.99937489 -7.03010000
2.21782016 -7.05250000
2.43626544 -7.06340000
2.43626544 -7.19580000
2.65471071 -7.20840000
2.87315599 -6.98590000
3.09160126 -7.00650000
3.31004654 -7.01720000

0.00000000 -7.06870000
0.03151036 -7.05200000
0.06302072 -7.01680000
0.09453108 -6.98080000
0.12604144 -6.96240000
0.12604144 -6.96240000
0.14423396 -6.96880000
0.16242647 -6.98100000
0.18061899 -6.99750000
0.19881150 -7.01710000
0.19881150 -7.01710000
0.23519653 -6.98300000
0.27158156 -7.00690000
0.30796659 -7.04740000
0.34435162 -7.06870000
0.34435162 -7.06870000
0.56279689 -7.05600000
0.78124217 -7.02480000
0.99968744 -7.06810000
1.21813272 -7.05910000
1.21813272 -7.05910000
1.24964308 -7.05630000
1.28115344 -7.04870000
1.31266380 -7.04870000
1.34417416 -7.04870000
1.34417416 -7.04870000
1.36236667 -7.04870000
1.38055919 -7.04860000
1.39875170 -7.04860000
1.41694422 -7.04860000
1.41694422 -7.04860000
1.45332925 -7.04870000
1.48971427 -7.04870000
1.52609931 -7.05500000
1.56248434 -7.05910000
1.56248434 -7.04870000
1.78092961 -7.00530000
1.99937489 -6.92840000
2.21782016 -6.95010000
2.43626544 -6.96240000
2.43626544 -7.04860000
2.65471071 -6.99150000
2.87315599 -6.98590000
3.09160126 -7.00650000
3.31004654 -7.01710000

0.00000000 -6.90510000
0.03151036 -6.90830000
0.06302072 -6.91980000
0.09453108 -6.94060000
0.12604144 -6.95480000
0.12604144 -6.95480000
0.14423396 -6.94990000
0.16242647 -6.94210000
0.18061899 -6.93200000
0.19881150 -6.91930000
0.19881150 -6.91930000
0.23519653 -6.94310000
0.27158156 -6.92540000
0.30796659 -6.90950000
0.34435162 -6.90510000
0.34435162 -6.90510000
0.56279689 -6.89550000
0.78124217 -6.93060000
0.99968744 -6.99350000
1.21813272 -7.04880000
1.21813272 -7.04880000
1.24964308 -7.04870000
1.28115344 -7.04120000
1.31266380 -7.03040000
1.34417416 -7.02450000
1.34417416 -7.02450000
1.36236667 -7.02370000
1.38055919 -7.02120000
1.39875170 -7.01710000
1.41694422 -7.01170000
1.41694422 -7.01170000
1.45332925 -7.02450000
1.48971427 -7.03680000
1.52609931 -7.04880000
1.56248434 -7.04880000
1.56248434 -7.02450000
1.78092961 -6.99280000
1.99937489 -6.92110000
2.21782016 -6.94480000
2.43626544 -6.95480000
2.43626544 -7.01170000
2.65471071 -6.95120000
2.87315599 -6.91440000
3.09160126 -6.90690000
3.31004654 -6.91930000

0.00000000 -6.84170000
0.03151036 -6.84240000
0.06302072 -6.84780000
0.09453108 -6.86870000
0.12604144 -6.88430000
0.12604144 -6.88430000
0.14423396 -6.88700000
0.16242647 -6.89460000
0.18061899 -6.90580000
0.19881150 -6.91920000
0.19881150 -6.91920000
0.23519653 -6.88650000
0.27158156 -6.85300000
0.30796659 -6.84280000
0.34435162 -6.84170000
0.34435162 -6.84170000
0.56279689 -6.82540000
0.78124217 -6.90440000
0.99968744 -6.99350000
1.21813272 -7.04840000
1.21813272 -7.04840000
1.24964308 -7.04620000
1.28115344 -7.03960000
1.31266380 -7.01300000
1.34417416 -6.99770000
1.34417416 -6.99770000
1.36236667 -6.99870000
1.38055919 -7.00160000
1.39875170 -7.00600000
1.41694422 -7.01160000
1.41694422 -7.01160000
1.45332925 -6.99780000
1.48971427 -7.03310000
1.52609931 -7.04540000
1.56248434 -7.04840000
1.56248434 -6.99770000
1.78092961 -6.90490000
1.99937489 -6.91410000
2.21782016 -6.87100000
2.43626544 -6.88430000
2.43626544 -7.01160000
2.65471071 -6.95110000
2.87315599 -6.91440000
3.09160126 -6.90690000
3.31004654 -6.91920000

0.00000000 -6.84160000
0.03151036 -6.84010000
0.06302072 -6.83790000
0.09453108 -6.83790000
0.12604144 -6.83810000
0.12604144 -6.83810000
0.14423396 -6.83820000
0.16242647 -6.83820000
0.18061899 -6.83820000
0.19881150 -6.83830000
0.19881150 -6.83830000
0.23519653 -6.83810000
0.27158156 -6.83780000
0.30796659 -6.83970000
0.34435162 -6.84160000
0.34435162 -6.84160000
0.56279689 -6.82520000
0.78124217 -6.86820000
0.99968744 -6.90360000
1.21813272 -6.97790000
1.21813272 -6.97790000
1.24964308 -6.97620000
1.28115344 -6.97910000
1.31266380 -6.99080000
1.34417416 -6.98920000
1.34417416 -6.98920000
1.36236667 -6.98710000
1.38055919 -6.98200000
1.39875170 -6.97670000
1.41694422 -6.97420000
1.41694422 -6.97420000
1.45332925 -6.99460000
1.48971427 -6.98280000
1.52609931 -6.97560000
1.56248434 -6.97790000
1.56248434 -6.98920000
1.78092961 -6.89900000
1.99937489 -6.90910000
2.21782016 -6.82180000
2.43626544 -6.83810000
2.43626544 -6.97420000
2.65471071 -6.90350000
2.87315599 -6.87400000
3.09160126 -6.82190000
3.31004654 -6.83830000

0.00000000 -6.82370000
0.03151036 -6.82330000
0.06302072 -6.82220000
0.09453108 -6.82050000
0.12604144 -6.81930000
0.12604144 -6.81930000
0.14423396 -6.81930000
0.16242647 -6.81910000
0.18061899 -6.81870000
0.19881150 -6.81800000
0.19881150 -6.81800000
0.23519653 -6.81980000
0.27158156 -6.82170000
0.30796659 -6.82320000
0.34435162 -6.82370000
0.34435162 -6.82370000
0.56279689 -6.80780000
0.78124217 -6.78520000
0.99968744 -6.90330000
1.21813272 -6.97780000
1.21813272 -6.97780000
1.24964308 -6.96990000
1.28115344 -6.97330000
1.31266380 -6.97320000
1.34417416 -6.98050000
1.34417416 -6.98050000
1.36236667 -6.97760000
1.38055919 -6.96900000
1.39875170 -6.96660000
1.41694422 -6.96660000
1.41694422 -6.96660000
1.45332925 -6.96670000
1.48971427 -6.97000000
1.52609931 -6.97100000
1.56248434 -6.97780000
1.56248434 -6.98050000
1.78092961 -6.89620000
1.99937489 -6.83540000
2.21782016 -6.80390000
2.43626544 -6.81930000
2.43626544 -6.96660000
2.65471071 -6.87280000
2.87315599 -6.87400000
3.09160126 -6.80280000
3.31004654 -6.81800000

0.00000000 -6.73700000
0.03151036 -6.75920000
0.06302072 -6.79710000
0.09453108 -6.81360000
0.12604144 -6.81570000
0.12604144 -6.81570000
0.14423396 -6.81590000
0.16242647 -6.81650000
0.18061899 -6.81720000
0.19881150 -6.81790000
0.19881150 -6.81790000
0.23519653 -6.81580000
0.27158156 -6.80560000
0.30796659 -6.76520000
0.34435162 -6.73700000
0.34435162 -6.73700000
0.56279689 -6.72560000
0.78124217 -6.78510000
0.99968744 -6.84590000
1.21813272 -6.96680000
1.21813272 -6.96680000
1.24964308 -6.96670000
1.28115344 -6.96670000
1.31266380 -6.96670000
1.34417416 -6.96670000
1.34417416 -6.96670000
1.36236667 -6.96670000
1.38055919 -6.96670000
1.39875170 -6.95530000
1.41694422 -6.93780000
1.41694422 -6.93780000
1.45332925 -6.96260000
1.48971427 -6.96670000
1.52609931 -6.96680000
1.56248434 -6.96680000
1.56248434 -6.96670000
1.78092961 -6.87130000
1.99937489 -6.78160000
2.21782016 -6.80100000
2.43626544 -6.81570000
2.43626544 -6.93780000
2.65471071 -6.87270000
2.87315599 -6.78170000
3.09160126 -6.80270000
3.31004654 -6.81790000

0.00000000 -6.60240000
0.03151036 -6.60700000
0.06302072 -6.61710000
0.09453108 -6.62510000
0.12604144 -6.62770000
0.12604144 -6.62770000
0.14423396 -6.62580000
0.16242647 -6.62100000
0.18061899 -6.61620000
0.19881150 -6.61430000
0.19881150 -6.61430000
0.23519653 -6.61860000
0.27158156 -6.61780000
0.30796659 -6.60830000
0.34435162 -6.60240000
0.34435162 -6.60240000
0.56279689 -6.59140000
0.78124217 -6.76840000
0.99968744 -6.82900000
1.21813272 -6.96640000
1.21813272 -6.96640000
1.24964308 -6.96310000
1.28115344 -6.92980000
1.31266380 -6.89340000
1.34417416 -6.88290000
1.34417416 -6.88290000
1.36236667 -6.89010000
1.38055919 -6.90280000
1.39875170 -6.91910000
1.41694422 -6.93770000
1.41694422 -6.93770000
1.45332925 -6.90210000
1.48971427 -6.92010000
1.52609931 -6.95890000
1.56248434 -6.96640000
1.56248434 -6.88290000
1.78092961 -6.85490000
1.99937489 -6.76560000
2.21782016 -6.61790000
2.43626544 -6.62770000
2.43626544 -6.93770000
2.65471071 -6.83990000
2.87315599 -6.76490000
3.09160126 -6.60360000
3.31004654 -6.61430000

0.00000000 -6.60240000
0.03151036 -6.58270000
0.06302072 -6.54960000
0.09453108 -6.53300000
0.12604144 -6.53280000
0.12604144 -6.53280000
0.14423396 -6.53280000
0.16242647 -6.53210000
0.18061899 -6.52950000
0.19881150 -6.52370000
0.19881150 -6.52370000
0.23519653 -6.53130000
0.27158156 -6.54330000
0.30796659 -6.57770000
0.34435162 -6.60240000
0.34435162 -6.60240000
0.56279689 -6.59140000
0.78124217 -6.69030000
0.99968744 -6.82870000
1.21813272 -6.83550000
1.21813272 -6.83550000
1.24964308 -6.83860000
1.28115344 -6.84980000
1.31266380 -6.86980000
1.34417416 -6.87400000
1.34417416 -6.87400000
1.36236667 -6.86800000
1.38055919 -6.85830000
1.39875170 -6.84620000
1.41694422 -6.83120000
1.41694422 -6.83120000
1.45332925 -6.86380000
1.48971427 -6.85520000
1.52609931 -6.83970000
1.56248434 -6.83550000
1.56248434 -6.87400000
1.78092961 -6.82750000
1.99937489 -6.76380000
2.21782016 -6.54010000
2.43626544 -6.53280000
2.43626544 -6.83120000
2.65471071 -6.83990000
2.87315599 -6.76480000
3.09160126 -6.53380000
3.31004654 -6.52370000

0.00000000 -6.48140000
0.03151036 -6.47990000
0.06302072 -6.47810000
0.09453108 -6.47340000
0.12604144 -6.46500000
0.12604144 -6.46500000
0.14423396 -6.48090000
0.16242647 -6.49860000
0.18061899 -6.51350000
0.19881150 -6.52370000
0.19881150 -6.52370000
0.23519653 -6.50300000
0.27158156 -6.48180000
0.30796659 -6.47960000
0.34435162 -6.48140000
0.34435162 -6.48140000
0.56279689 -6.52390000
0.78124217 -6.56550000
0.99968744 -6.74310000
1.21813272 -6.72580000
1.21813272 -6.72580000
1.24964308 -6.72730000
